task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
120	d7/c6278f	4318084	NFCORE_MAG:MAG:BINNING_PREPARATION:LONGREAD_BINNING_PREPARATION:MINIMAP2_ASSEMBLY_INDEX (FLYE-D05)	CACHED	0	2026-07-04 03:58:41.741	20s	10s	123.4%	2 GB	2.2 GB	307.3 MB	979.1 MB
125	65/c7b5b1	4317940	NFCORE_MAG:MAG:QUAST (METAMDBG-D09)	CACHED	0	2026-07-04 01:22:35.460	6m 5s	5m 28s	97.3%	653.7 MB	885.3 MB	5.3 GB	370.5 MB
108	c6/f53a16	4317906	NFCORE_MAG:MAG:PRODIGAL (METAMDBG-D03)	CACHED	0	2026-07-03 23:59:35.235	27m 25s	27m 6s	98.8%	101.9 MB	3.5 GB	1.1 GB	1.2 GB
110	c9/ce5739	4318016	NFCORE_MAG:MAG:BINNING_PREPARATION:LONGREAD_BINNING_PREPARATION:MINIMAP2_ASSEMBLY_INDEX (METAMDBG-D08)	CACHED	0	2026-07-04 02:41:35.767	34.9s	13s	126.7%	2.8 GB	3.3 GB	400.3 MB	1.2 GB
104	2a/60d048	4317926	NFCORE_MAG:MAG:BINNING_PREPARATION:LONGREAD_BINNING_PREPARATION:MINIMAP2_ASSEMBLY_INDEX (METAMDBG-D01)	CACHED	0	2026-07-04 00:46:30.365	35s	10s	118.0%	2 GB	2.1 GB	282.7 MB	919.8 MB
97	63/f76795	4318054	NFCORE_MAG:MAG:PRODIGAL (METAMDBG-D04)	CACHED	0	2026-07-04 03:33:50.934	1h 25m 16s	1h 24m 40s	99.3%	112.2 MB	3.5 GB	3.3 GB	3.5 GB
114	12/98e3f8	4317912	NFCORE_MAG:MAG:PRODIGAL (METAMDBG-D10)	CACHED	0	2026-07-04 00:03:55.265	26m 5s	25m 28s	98.9%	122.1 MB	3.5 GB	1.1 GB	1.2 GB
102	16/7c8273	4318062	NFCORE_MAG:MAG:QUAST (METAMDBG-D06)	CACHED	0	2026-07-04 03:46:21.690	5m 45s	5m 10s	97.1%	635.4 MB	867.9 MB	5 GB	349.4 MB
130	33/d84ef3	4317917	NFCORE_MAG:MAG:PRODIGAL (METAMDBG-D07)	CACHED	0	2026-07-04 00:21:25.307	39m 35s	38m 46s	98.4%	100.8 MB	3.5 GB	1.6 GB	1.7 GB
135	5d/70508f	4317922	NFCORE_MAG:MAG:BINNING_PREPARATION:LONGREAD_BINNING_PREPARATION:MINIMAP2_ASSEMBLY_INDEX (FLYE-D03)	CACHED	0	2026-07-04 00:22:55.887	34.4s	6s	119.8%	1.1 GB	1.3 GB	171.7 MB	562.8 MB
113	66/bcb3d8	4317910	NFCORE_MAG:MAG:BINNING_PREPARATION:LONGREAD_BINNING_PREPARATION:MINIMAP2_ASSEMBLY_INDEX (METAMDBG-D10)	CACHED	0	2026-07-04 00:03:55.234	35s	7s	105.9%	1.4 GB	1.7 GB	176.4 MB	587 MB
109	e8/51a650	4317905	NFCORE_MAG:MAG:QUAST (METAMDBG-D03)	CACHED	0	2026-07-03 23:59:35.221	3m 5s	2m 43s	92.9%	472.6 MB	710.6 MB	3.5 GB	181.2 MB
105	95/f53f2a	4317925	NFCORE_MAG:MAG:QUAST (METAMDBG-D01)	CACHED	0	2026-07-04 00:46:30.352	5m 10s	4m 20s	95.8%	586.7 MB	820.5 MB	4.6 GB	301.4 MB
106	2d/3059eb	4317927	NFCORE_MAG:MAG:PRODIGAL (METAMDBG-D01)	CACHED	0	2026-07-04 00:46:30.395	45m 10s	44m 39s	99.2%	147.6 MB	3.5 GB	1.8 GB	2 GB
98	87/a67656	4318052	NFCORE_MAG:MAG:QUAST (METAMDBG-D04)	CACHED	0	2026-07-04 03:33:50.892	9m 10s	7m 56s	95.1%	854.9 MB	1.1 GB	6.8 GB	530.5 MB
122	d9/30250d	4318085	NFCORE_MAG:MAG:PRODIGAL (FLYE-D05)	CACHED	0	2026-07-04 03:58:41.756	47m 20s	47m 7s	99.2%	106.3 MB	3.5 GB	2 GB	2.2 GB
117	26/a30ff0	4317990	NFCORE_MAG:MAG:PRODIGAL (METAMDBG-D02)	CACHED	0	2026-07-04 02:20:40.699	1h 5m 25s	58m 57s	99.3%	111.7 MB	3.5 GB	2.4 GB	2.6 GB
126	2e/f7d985	4317952	NFCORE_MAG:MAG:BINNING_PREPARATION:LONGREAD_BINNING_PREPARATION:MINIMAP2_ASSEMBLY_INDEX (METAMDBG-D05)	CACHED	0	2026-07-04 01:56:35.593	22m 20s	11s	120.9%	2.1 GB	2.2 GB	331.1 MB	1 GB
111	e3/c76a0e	4318014	NFCORE_MAG:MAG:QUAST (METAMDBG-D08)	CACHED	0	2026-07-04 02:41:35.739	7m 5s	6m 42s	96.4%	709.4 MB	937.9 MB	5.8 GB	426.5 MB
118	c5/3a9829	4317989	NFCORE_MAG:MAG:QUAST (METAMDBG-D02)	CACHED	0	2026-07-04 02:20:40.684	12m 10s	5m 55s	96.8%	694.3 MB	926.8 MB	5.5 GB	392.6 MB
115	4e/195c36	4317911	NFCORE_MAG:MAG:QUAST (METAMDBG-D10)	CACHED	0	2026-07-04 00:03:55.250	3m 10s	2m 46s	97.1%	475.3 MB	713.6 MB	3.6 GB	190.1 MB
124	b4/191044	4317942	NFCORE_MAG:MAG:PRODIGAL (METAMDBG-D09)	CACHED	0	2026-07-04 01:22:35.489	58m 15s	57m 14s	99.2%	128.2 MB	3.5 GB	2.3 GB	2.4 GB
128	77/c69171	4317951	NFCORE_MAG:MAG:PRODIGAL (METAMDBG-D05)	CACHED	0	2026-07-04 01:56:35.579	1h 21m 30s	59m 8s	99.1%	112.7 MB	3.5 GB	2.2 GB	2.3 GB
137	c8/a71ddf	4317971	NFCORE_MAG:MAG:ASSEMBLY:GUNZIP_LONGREAD_ASSEMBLIES (FLYE-D04.assembly.fasta.gz)	CACHED	0	2026-07-04 02:16:00.659	4m 35s	4.4s	68.5%	4.9 MB	8.1 MB	134.8 MB	444.4 MB
123	19/45a73f	4317941	NFCORE_MAG:MAG:BINNING_PREPARATION:LONGREAD_BINNING_PREPARATION:MINIMAP2_ASSEMBLY_INDEX (METAMDBG-D09)	CACHED	0	2026-07-04 01:22:35.475	35s	11s	122.7%	2.5 GB	3 GB	347.2 MB	1.1 GB
134	22/311be0	4318056	NFCORE_MAG:MAG:ASSEMBLY:GUNZIP_LONGREAD_ASSEMBLIES (FLYE-D06.assembly.fasta.gz)	CACHED	0	2026-07-04 03:40:55.926	35s	3.9s	51.1%	4.9 MB	8.1 MB	90.2 MB	297.1 MB
121	ab/f03b84	4318083	NFCORE_MAG:MAG:QUAST (FLYE-D05)	CACHED	0	2026-07-04 03:58:41.724	5m 5s	4m 55s	97.1%	612.1 MB	848.8 MB	4.8 GB	323.6 MB
131	7b/4b5a9a	4317920	NFCORE_MAG:MAG:PRODIGAL (FLYE-D03)	CACHED	0	2026-07-04 00:22:55.857	25m 4s	23m 53s	98.8%	101.5 MB	3.5 GB	1.1 GB	1.2 GB
143	50/4ddff2	4318033	NFCORE_MAG:MAG:BINNING_PREPARATION:LONGREAD_BINNING_PREPARATION:MINIMAP2_ASSEMBLY_INDEX (FLYE-D09)	CACHED	0	2026-07-04 03:09:00.858	34.9s	12s	111.2%	2 GB	2.1 GB	319.4 MB	1009.7 MB
139	45/adb4e5	4318022	NFCORE_MAG:MAG:PRODIGAL (FLYE-D02)	CACHED	0	2026-07-04 02:46:35.780	49m 30s	49m 8s	99.2%	115.4 MB	2.4 GB	2.2 GB	2.3 GB
147	94/636c52	4317932	NFCORE_MAG:MAG:PRODIGAL (FLYE-D10)	CACHED	0	2026-07-04 00:52:45.583	21m 50s	21m 47s	98.6%	124.8 MB	3.5 GB	1.1 GB	1.2 GB
132	60/20d9d2	4317916	NFCORE_MAG:MAG:QUAST (METAMDBG-D07)	CACHED	0	2026-07-04 00:21:25.293	4m 10s	3m 38s	97.0%	543.7 MB	780.8 MB	4.2 GB	255.6 MB
145	22/9255d3	4317936	NFCORE_MAG:MAG:BINNING_PREPARATION:LONGREAD_BINNING_PREPARATION:MINIMAP2_ASSEMBLY_INDEX (FLYE-D07)	CACHED	0	2026-07-04 01:17:35.584	34.8s	8s	122.9%	1.8 GB	2 GB	250.1 MB	806.1 MB
144	32/39a458	4318031	NFCORE_MAG:MAG:QUAST (FLYE-D09)	CACHED	0	2026-07-04 03:09:00.831	6m 5s	5m 12s	97.5%	683.7 MB	979.4 MB	4.9 GB	335.4 MB
146	85/f3e27f	4317935	NFCORE_MAG:MAG:QUAST (FLYE-D07)	CACHED	0	2026-07-04 01:17:35.524	4m 5s	3m 49s	96.8%	554.4 MB	793.1 MB	4.3 GB	262.9 MB
151	79/481e44	4317937	NFCORE_MAG:MAG:PRODIGAL (FLYE-D07)	CACHED	0	2026-07-04 01:17:35.695	34m 35s	34m 21s	99.0%	99.3 MB	3.5 GB	1.6 GB	1.7 GB
160	1b/2202e1	4318047	NFCORE_MAG:MAG:PRODIGAL (FLYE-D01)	CACHED	0	2026-07-04 03:20:30.855	35m 41s	35m 17s	99.2%	124.5 MB	3.5 GB	1.6 GB	1.7 GB
154	31/69d15e	4318038	NFCORE_MAG:MAG:PRODIGAL (FLYE-D08)	CACHED	0	2026-07-04 03:14:25.863	51m 41s	51m 8s	99.2%	117.8 MB	3.5 GB	2.3 GB	2.5 GB
153	fb/3463d1	4317997	NFCORE_MAG:MAG:BINNING_PREPARATION:LONGREAD_BINNING_PREPARATION:MINIMAP2_ASSEMBLY_ALIGN (D02)	CACHED	0	2026-07-04 02:21:55.695	8h 14m 18s	10m 43s	958.6%	16.7 GB	18.2 GB	33.2 GB	32 GB
136	ca/814a36	4318021	NFCORE_MAG:MAG:BINNING_PREPARATION:LONGREAD_BINNING_PREPARATION:MINIMAP2_ASSEMBLY_INDEX (FLYE-D02)	CACHED	0	2026-07-04 02:46:35.766	35s	11s	124.0%	2.1 GB	2.4 GB	338.9 MB	1 GB
150	10/600315	4318032	NFCORE_MAG:MAG:PRODIGAL (FLYE-D09)	CACHED	0	2026-07-04 03:09:00.845	46m 56s	45m 55s	99.2%	112.3 MB	2.4 GB	2.1 GB	2.2 GB
152	0f/e9ebda	4318037	NFCORE_MAG:MAG:BINNING_PREPARATION:LONGREAD_BINNING_PREPARATION:MINIMAP2_ASSEMBLY_INDEX (FLYE-D08)	CACHED	0	2026-07-04 03:14:25.850	1m 10s	14s	112.8%	2.7 GB	3.2 GB	359 MB	1.1 GB
138	df/493803	4318020	NFCORE_MAG:MAG:QUAST (FLYE-D02)	CACHED	0	2026-07-04 02:46:35.749	6m 5s	5m 25s	95.4%	655.6 MB	888.9 MB	5.1 GB	355.8 MB
140	26/6cbb79	4317931	NFCORE_MAG:MAG:BINNING_PREPARATION:LONGREAD_BINNING_PREPARATION:MINIMAP2_ASSEMBLY_INDEX (FLYE-D10)	CACHED	0	2026-07-04 00:52:45.568	34.8s	6s	119.4%	1.3 GB	1.7 GB	178.8 MB	585.9 MB
168	71/7b1d1d	4317983	NFCORE_MAG:MAG:QUAST (FLYE-D04)	CACHED	0	2026-07-04 02:20:35.666	8m 25s	7m 6s	96.4%	841.2 MB	1.1 GB	6.2 GB	466.1 MB
158	12/96d4b0	4318049	NFCORE_MAG:MAG:BINNING_PREPARATION:LONGREAD_BINNING_PREPARATION:MINIMAP2_ASSEMBLY_INDEX (FLYE-D01)	CACHED	0	2026-07-04 03:20:30.885	30s	8s	126.4%	1.8 GB	2 GB	253.2 MB	815.2 MB
127	c3/4b2441	4317950	NFCORE_MAG:MAG:QUAST (METAMDBG-D05)	CACHED	0	2026-07-04 01:56:35.563	25m 15s	5m 10s	96.8%	641.1 MB	873.2 MB	5.1 GB	352.9 MB
142	d4/91746c	4318055	NFCORE_MAG:MAG:BINNING_PREPARATION:LONGREAD_BINNING_PREPARATION:MINIMAP2_ASSEMBLY_ALIGN (D04)	CACHED	0	2026-07-04 03:35:00.911	8h 46m 58s	10m 50s	971.6%	18.4 GB	19.9 GB	32.1 GB	30.7 GB
170	63/318e3b	4318059	NFCORE_MAG:MAG:BINNING_PREPARATION:LONGREAD_BINNING_PREPARATION:MINIMAP2_ASSEMBLY_INDEX (FLYE-D06)	CACHED	0	2026-07-04 03:41:30.953	34.9s	16s	76.6%	2 GB	2.1 GB	297.3 MB	944.4 MB
148	eb/4d1e80	4318069	NFCORE_MAG:MAG:BINNING_PREPARATION:LONGREAD_BINNING_PREPARATION:MINIMAP2_ASSEMBLY_ALIGN (D06)	CACHED	0	2026-07-04 03:47:31.695	9h 22s	14m	997.6%	16.9 GB	18.6 GB	47 GB	45.8 GB
155	a2/708e72	4318036	NFCORE_MAG:MAG:QUAST (FLYE-D08)	CACHED	0	2026-07-04 03:14:25.835	6m 10s	5m 43s	96.4%	668 MB	899.5 MB	5.3 GB	377.4 MB
141	1a/4d8f92	4317930	NFCORE_MAG:MAG:QUAST (FLYE-D10)	CACHED	0	2026-07-04 00:52:45.379	3m 5s	2m 45s	97.0%	484.1 MB	726.7 MB	3.6 GB	189.5 MB
175	b1/2549c9	4317938	NFCORE_MAG:MAG:BINNING_PREPARATION:LONGREAD_BINNING_PREPARATION:MINIMAP2_ASSEMBLY_ALIGN (D07)	CACHED	0	2026-07-04 01:18:10.454	1h 56m 55s	5m 46s	962.0%	16.1 GB	17.9 GB	21.8 GB	21 GB
171	94/81ae3f	4317943	NFCORE_MAG:MAG:BINNING_PREPARATION:LONGREAD_BINNING_PREPARATION:MINIMAP2_ASSEMBLY_ALIGN (D09)	CACHED	0	2026-07-04 01:23:10.470	3h 50m 56s	8m 5s	989.7%	16.6 GB	18.3 GB	27.3 GB	26.2 GB
156	f2/904f2f	4317918	NFCORE_MAG:MAG:BINNING_PREPARATION:LONGREAD_BINNING_PREPARATION:MINIMAP2_ASSEMBLY_ALIGN (D07)	CACHED	0	2026-07-04 00:22:00.282	1h 53m	5m 51s	946.1%	16.3 GB	18.1 GB	21.7 GB	20.9 GB
157	8a/71ae0c	4318086	NFCORE_MAG:MAG:BINNING_PREPARATION:LONGREAD_BINNING_PREPARATION:MINIMAP2_ASSEMBLY_ALIGN (D05)	CACHED	0	2026-07-04 03:59:01.738	8h 57m 7s	12m 51s	937.2%	16.3 GB	18.4 GB	46.3 GB	45.1 GB
159	c1/45fbc4	4318048	NFCORE_MAG:MAG:QUAST (FLYE-D01)	CACHED	0	2026-07-04 03:20:30.871	4m 35s	4m 5s	95.6%	556.3 MB	791.8 MB	4.3 GB	267.1 MB
133	6c/a7675f	4317921	NFCORE_MAG:MAG:QUAST (FLYE-D03)	CACHED	0	2026-07-04 00:22:55.873	4m 4s	2m 44s	93.6%	473.2 MB	715.9 MB	3.5 GB	182.2 MB
161	40/54c08e	4318017	NFCORE_MAG:MAG:BINNING_PREPARATION:LONGREAD_BINNING_PREPARATION:MINIMAP2_ASSEMBLY_ALIGN (D08)	CACHED	0	2026-07-04 02:42:10.740	8h 47m 23s	13m 54s	927.3%	16.7 GB	18.4 GB	44.5 GB	43.4 GB
174	21/eaeb9a	4318034	NFCORE_MAG:MAG:BINNING_PREPARATION:LONGREAD_BINNING_PREPARATION:MINIMAP2_ASSEMBLY_ALIGN (D09)	CACHED	0	2026-07-04 03:09:35.827	8h 33m 48s	8m 52s	917.5%	16.8 GB	18.2 GB	27.3 GB	26.3 GB
165	b1/f1b8b1	4317788	NFCORE_MAG:MAG:SHORTREAD_PREPROCESSING:BOWTIE2_PHIX_REMOVAL_BUILD (GCA_002596845.1_ASM259684v1_genomic.fna.gz)	CACHED	0	2026-07-03 19:35:44.481	4.9s	1s	46.9%	2.7 MB	11 MB	2.6 MB	8 MB
149	ce/093289	4317908	NFCORE_MAG:MAG:BINNING_PREPARATION:LONGREAD_BINNING_PREPARATION:MINIMAP2_ASSEMBLY_ALIGN (D03)	CACHED	0	2026-07-03 23:59:55.237	2h 8m 15s	3m 8s	1020.7%	12.4 GB	16.6 GB	10.2 GB	9.7 GB
162	9d/1411ff	4317928	NFCORE_MAG:MAG:BINNING_PREPARATION:LONGREAD_BINNING_PREPARATION:MINIMAP2_ASSEMBLY_ALIGN (D01)	CACHED	0	2026-07-04 00:47:05.358	1h 34m 45s	6m 25s	943.8%	16.4 GB	18 GB	22.8 GB	21.9 GB
163	4e/0499ae	4317923	NFCORE_MAG:MAG:BINNING_PREPARATION:LONGREAD_BINNING_PREPARATION:MINIMAP2_ASSEMBLY_ALIGN (D03)	CACHED	0	2026-07-04 00:23:30.288	1h 51m 30s	3m 9s	1018.5%	12.2 GB	16.9 GB	10.2 GB	9.7 GB
164	d6/93c096	4317913	NFCORE_MAG:MAG:BINNING_PREPARATION:LONGREAD_BINNING_PREPARATION:MINIMAP2_ASSEMBLY_ALIGN (D10)	CACHED	0	2026-07-04 00:04:30.233	2h 7m 5s	3m 27s	1006.0%	12 GB	16.2 GB	10.7 GB	10.2 GB
166	ab/961481	4317976	NFCORE_MAG:MAG:BINNING_PREPARATION:LONGREAD_BINNING_PREPARATION:MINIMAP2_ASSEMBLY_ALIGN (D05)	CACHED	0	2026-07-04 02:18:55.669	6h 20m 12s	11m 55s	995.1%	16.3 GB	18.2 GB	46.2 GB	44.9 GB
173	71/b579d7	4318057	NFCORE_MAG:MAG:PRODIGAL (FLYE-D06)	CACHED	0	2026-07-04 03:41:30.924	44m 11s	43m 19s	99.2%	112.3 MB	3.5 GB	1.9 GB	2.1 GB
169	f2/1332da	4317984	NFCORE_MAG:MAG:PRODIGAL (FLYE-D04)	CACHED	0	2026-07-04 02:20:35.683	1h 7m 25s	1h 6m 5s	99.4%	103.9 MB	3.5 GB	2.9 GB	3.1 GB
167	fb/256d0b	4317985	NFCORE_MAG:MAG:BINNING_PREPARATION:LONGREAD_BINNING_PREPARATION:MINIMAP2_ASSEMBLY_INDEX (FLYE-D04)	CACHED	0	2026-07-04 02:20:35.697	34.9s	14s	127.9%	2.9 GB	3.3 GB	444.6 MB	1.3 GB
172	1d/a421a8	4318058	NFCORE_MAG:MAG:QUAST (FLYE-D06)	CACHED	0	2026-07-04 03:41:30.940	5m 36s	4m 53s	96.3%	601.2 MB	834.6 MB	4.7 GB	314 MB
179	e7/ee5256	4318340	NFCORE_MAG:MAG:BINNING:METABAT2_JGISUMMARIZEBAMCONTIGDEPTHS_LONGREAD (D02)	CACHED	0	2026-07-04 11:09:03.640	7h 49m 17s	1m 7s	99.6%	23.7 MB	92 MB	7.9 GB	323.7 KB
188	fb/46e893	4318615	NFCORE_MAG:MAG:BINNING:METABAT2_JGISUMMARIZEBAMCONTIGDEPTHS_LONGREAD (D04)	CACHED	0	2026-07-04 14:29:14.488	11h 34m 23s	1m 11s	96.5%	23.9 MB	92.6 MB	7.6 GB	596.3 KB
176	b9/91f098	4318024	NFCORE_MAG:MAG:BINNING_PREPARATION:LONGREAD_BINNING_PREPARATION:MINIMAP2_ASSEMBLY_ALIGN (D02)	CACHED	0	2026-07-04 02:47:10.753	8h 46m 58s	10m 39s	911.7%	16.4 GB	17.8 GB	33.2 GB	32.2 GB
194	fc/eba791	4318039	NFCORE_MAG:MAG:BINNING:METABAT2_JGISUMMARIZEBAMCONTIGDEPTHS_LONGREAD (D07)	CACHED	0	2026-07-04 03:15:05.850	2h 13m 31s	1m 10s	62.5%	23.7 MB	92.3 MB	4.8 GB	488.6 KB
180	39/2c6059	4318043	NFCORE_MAG:MAG:BINNING_PREPARATION:LONGREAD_BINNING_PREPARATION:MINIMAP2_ASSEMBLY_ALIGN (D08)	CACHED	0	2026-07-04 03:15:35.844	8h 41m 28s	13m 10s	928.5%	16.8 GB	18.5 GB	44.4 GB	43.5 GB
181	a2/aad573	4317933	NFCORE_MAG:MAG:BINNING_PREPARATION:LONGREAD_BINNING_PREPARATION:MINIMAP2_ASSEMBLY_ALIGN (D10)	CACHED	0	2026-07-04 00:53:21.210	1h 24m 59s	3m 23s	1005.2%	11.9 GB	16.5 GB	10.7 GB	10.3 GB
178	7d/352e52	4318341	NFCORE_MAG:MAG:BINNING:FASTA_BINNING_CONCOCT:CONCOCT_CUTUPFASTA (METAMDBG-D02)	CACHED	0	2026-07-04 11:09:23.645	1m 5s	6s	53.7%	123.6 MB	361.6 MB	411.7 MB	370.8 MB
187	26/093d4f	4318616	NFCORE_MAG:MAG:BINNING:FASTA_BINNING_CONCOCT:CONCOCT_CUTUPFASTA (METAMDBG-D04)	CACHED	0	2026-07-04 14:29:24.491	24m 5s	8s	55.3%	125.1 MB	365.8 MB	542.2 MB	501.9 MB
182	cd/86311b	4318050	NFCORE_MAG:MAG:BINNING_PREPARATION:LONGREAD_BINNING_PREPARATION:MINIMAP2_ASSEMBLY_ALIGN (D01)	CACHED	0	2026-07-04 03:21:00.863	8h 55m 53s	6m 42s	882.6%	16.7 GB	18.1 GB	22.7 GB	22 GB
192	88/d45128	4318714	NFCORE_MAG:MAG:BINNING:METABAT2_JGISUMMARIZEBAMCONTIGDEPTHS_LONGREAD (D06)	CACHED	0	2026-07-04 15:01:44.568	12h 14m 4s	1m 32s	96.8%	39.6 MB	116.5 MB	10.6 GB	331.4 KB
197	e7/73c232	4318135	NFCORE_MAG:MAG:BINNING:METABAT2_JGISUMMARIZEBAMCONTIGDEPTHS_LONGREAD (D09)	CACHED	0	2026-07-04 05:14:06.964	6h 15m 2s	1m 11s	86.3%	39.5 MB	116.2 MB	6.2 GB	365.1 KB
208	66/da9418	4318730	NFCORE_MAG:MAG:BINNING:METABAT2_JGISUMMARIZEBAMCONTIGDEPTHS_LONGREAD (D05)	CACHED	0	2026-07-04 15:23:54.635	12h 44m 39s	1m 31s	97.5%	23.3 MB	91.9 MB	10.3 GB	264.9 KB
201	b1/8011db	4317963	NFCORE_MAG:MAG:BINNING:METABAT2_JGISUMMARIZEBAMCONTIGDEPTHS_LONGREAD (D07)	CACHED	0	2026-07-04 02:15:00.653	1h 52m 1s	42s	98.9%	23.6 MB	92.2 MB	4.7 GB	396 KB
232	02/0b7665	4317992	NFCORE_MAG:MAG:BINNING:METABAT2_JGISUMMARIZEBAMCONTIGDEPTHS_LONGREAD (D01)	CACHED	0	2026-07-04 02:21:50.674	2h 49m 31s	1m 10s	72.8%	39.4 MB	116.2 MB	5 GB	365.8 KB
236	34/e8fff1	4317969	NFCORE_MAG:MAG:BINNING:METABAT2_JGISUMMARIZEBAMCONTIGDEPTHS_LONGREAD (D03)	CACHED	0	2026-07-04 02:15:00.736	2h 45m 11s	28s	98.8%	23.5 MB	92.3 MB	2.8 GB	379.7 KB
225	b2/582205	4318551	NFCORE_MAG:MAG:BINNING:METABAT2_JGISUMMARIZEBAMCONTIGDEPTHS_LONGREAD (D09)	CACHED	0	2026-07-04 12:47:04.167	9h 59m 23s	56s	93.1%	23.5 MB	92 MB	6.3 GB	288.6 KB
230	5d/5d39b9	4317954	NFCORE_MAG:MAG:BINNING:METABAT2_JGISUMMARIZEBAMCONTIGDEPTHS_LONGREAD (D03)	CACHED	0	2026-07-04 02:08:10.624	1h 39m 11s	25s	98.0%	23.5 MB	92.2 MB	2.8 GB	316.4 KB
222	44/715e11	4318509	NFCORE_MAG:MAG:BINNING:METABAT2_JGISUMMARIZEBAMCONTIGDEPTHS_LONGREAD (D08)	CACHED	0	2026-07-04 12:30:38.876	9h 44m 53s	1m 29s	99.1%	39.7 MB	116.4 MB	9.9 GB	343.6 KB
200	8c/77b71c	4318136	NFCORE_MAG:MAG:BINNING:FASTA_BINNING_CONCOCT:CONCOCT_CUTUPFASTA (METAMDBG-D09)	CACHED	0	2026-07-04 05:14:06.981	34.9s	7s	48.0%	102.3 MB	335.1 MB	390.1 MB	349 MB
207	46/0afef9	4318736	NFCORE_MAG:MAG:BINNING:FASTA_BINNING_CONCOCT:CONCOCT_CUTUPFASTA (FLYE-D05)	CACHED	0	2026-07-04 15:30:04.656	38m 20s	8s	48.7%	123 MB	367.5 MB	350.2 MB	304.4 MB
235	73/473ec4	4317994	NFCORE_MAG:MAG:BINNING:FASTA_BINNING_CONCOCT:CONCOCT_CUTUPFASTA (METAMDBG-D01)	CACHED	0	2026-07-04 02:21:50.708	7m 35s	7s	48.1%	141.1 MB	381 MB	325.7 MB	284.1 MB
191	3e/982a49	4318726	NFCORE_MAG:MAG:BINNING:FASTA_BINNING_CONCOCT:CONCOCT_CUTUPFASTA (METAMDBG-D06)	CACHED	0	2026-07-04 15:20:24.635	48m 35s	6s	61.5%	121.1 MB	363.6 MB	370.1 MB	328.9 MB
219	7d/47ecdb	4317797	NFCORE_MAG:MAG:SHORTREAD_PREPROCESSING:BOWTIE2_PHIX_REMOVAL_ALIGN (D04_run0)	CACHED	0	2026-07-03 19:38:39.389	2h 11m 40s	2h 11m 5s	390.3%	70 MB	641.5 MB	137.7 GB	178 GB
254	2f/0f0eb6	4322320	NFCORE_MAG:MAG:BINNING:BINNING_METABINNER:METABINNER_KMER (METAMDBG-D04)	CACHED	0	2026-07-05 14:00:05.321	1h 28m 55s	2m 10s	97.6%	138.5 MB	326.3 MB	516.6 MB	10.9 MB
256	88/30c58b	4318146	NFCORE_MAG:MAG:BINNING:BINNING_METABINNER:METABINNER_KMER (FLYE-D07)	CACHED	0	2026-07-04 05:28:37.006	2m 5s	1m 12s	80.2%	133.7 MB	321.2 MB	265 MB	7.7 MB
241	ea/006ba1	4317961	NFCORE_MAG:MAG:BINNING:METABAT2_JGISUMMARIZEBAMCONTIGDEPTHS_LONGREAD (D10)	CACHED	0	2026-07-04 02:11:35.665	1h 44m 46s	26s	99.3%	39.4 MB	116.2 MB	3 GB	262.5 KB
211	aa/cbaf35	4318521	NFCORE_MAG:MAG:BINNING:FASTA_BINNING_CONCOCT:CONCOCT_CUTUPFASTA (METAMDBG-D08)	CACHED	0	2026-07-04 12:32:23.893	50m 15s	8s	49.7%	108 MB	347 MB	443.3 MB	402.6 MB
229	18/4e65e9	4317955	NFCORE_MAG:MAG:BINNING:FASTA_BINNING_CONCOCT:CONCOCT_CUTUPFASTA (METAMDBG-D03)	CACHED	0	2026-07-04 02:08:10.639	11m 10s	7s	45.2%	121.8 MB	364.3 MB	211.1 MB	168.8 MB
202	f4/8a12a7	4317965	NFCORE_MAG:MAG:BINNING:FASTA_BINNING_CONCOCT:CONCOCT_CUTUPFASTA (METAMDBG-D07)	CACHED	0	2026-07-04 02:15:00.684	5m 35s	6s	51.7%	100.2 MB	333 MB	281.9 MB	240.1 MB
196	c7/854482	4318042	NFCORE_MAG:MAG:BINNING:FASTA_BINNING_CONCOCT:CONCOCT_CUTUPFASTA (FLYE-D07)	CACHED	0	2026-07-04 03:15:05.889	34.9s	8s	44.0%	98.4 MB	330 MB	293 MB	247.8 MB
184	6c/66af31	4318060	NFCORE_MAG:MAG:BINNING_PREPARATION:LONGREAD_BINNING_PREPARATION:MINIMAP2_ASSEMBLY_ALIGN (D06)	CACHED	0	2026-07-04 03:42:05.919	8h 48m 33s	13m 46s	901.7%	16.4 GB	18.4 GB	47.1 GB	46 GB
218	d9/d07e07	4317790	NFCORE_MAG:MAG:SHORTREAD_PREPROCESSING:BOWTIE2_PHIX_REMOVAL_ALIGN (D08_run0)	CACHED	0	2026-07-03 19:36:40.209	1h 26m 29s	1h 26m	328.1%	66.1 MB	641.5 MB	73.6 GB	95.2 GB
243	19/fdb8ad	4317959	NFCORE_MAG:MAG:BINNING:FASTA_BINNING_CONCOCT:CONCOCT_CUTUPFASTA (METAMDBG-D10)	CACHED	0	2026-07-04 02:11:35.628	8m 40s	9s	34.9%	114.3 MB	356 MB	219.4 MB	177.2 MB
